Data	Natureza	Tipo	NÌvel	CÛdigo Conta	DescriÁ„o	Natureza
5/31/2011	RESULTADO	SINTETICA	CAIXA GERAL	425060000000600	DESPESAS BANCARIAS	
5/31/2011	RESULTADO	SINTETICA	CAIXA GERAL	425110000000100	DESPESAS C/EMPR`STIMOS/FINANCTOS	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211055300000553	IRRF DO PESSOAL A RECOLHER	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211051900000519	IMPOSTO DE RENDA EST A RECOLHER	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211055400000554	ICMS A RECOLHER POR SUBSTITUIﬁOO	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211051700000517	PIS A RECOLHER	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211055500000555	CSLL/COFINS/PIS - RETENﬁOO	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211051200000512	IRRF S/DIVIDENDOS A RECOLHER	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211051300000513	COFINS A RECOLHER	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211051000000510	IRRF DE TERCEIROS A RECOLHER	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211050700000507	IRPJ A RECOLHER	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211050800000508	IRRF DE ALUGUUIS A RECOLHER	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211070200000702	SASAZAKI PART EMPREEND COM S/A	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211130100000301	BRADESCO - CTO 001160241	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211130200000302	BRADESCO - CTO 001151818	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211139900000399	(-)JUROS A VENCER ARREND MERCANT	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211149900000499	(-) JUROS A VENCER	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211141200000412	BRADESCO - CTO 689705-3	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211141300000413	BANCO BRASIL - CTO 385200275	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211200700000007	PROV P/ COMISSßES	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211200500000005	PROV P/ CONTRIBUIﬁOO SOCIAL	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211200300000003	PROV P/ IMPOSTO DE RENDA	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211207200000072	PROV P/13ø SALﬂRIO/ ENCARGOS	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211201000000010	PROV P/ PROPAGANDA	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211207100000071	PROV P/ FURIAS E ENCARGOS	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211200800000008	PROV P/ CONTIGUNCIAS FISCAIS	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211200600000006	PROV P/ PARTICIPAﬁOO RESULTADOS	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211310400000104	CRUDITO POR PAGTO ANTECIPADO	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211310300000103	CRUDITO POR FATUR ANTECIPADO	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211310200000102	CRUDITO POR DEVOLUﬁßES	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211320100000201	REPRESENTANTE COMERCIAL	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211339900000399	ALUGUUIS DE IMOVEIS	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211340100000401	CIA SEG AMURICA DO SUL-YASUDA	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211360100000601	CONTAS DIVERSAS A PAGAR	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211367400000674	EMPRUSTIMO CONSIGNADO-BRADESCO	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211367700000677	EMPRUSTIMO CONSIGNADO-SUDAMERIS	
5/31/2011	PASSIVO	ANALITICA	CAIXA	211367800000678	EMPRUSTIMO CONSIGNADO-BMC	
5/31/2011	PASSIVO	ANALITICA	CAIXA	221042200000422	INSS PROCESSO N 16111001194-0	
5/31/2011	PASSIVO	ANALITICA	CAIXA	221051800000518	PROC 19996111007669-0- CSLL	
5/31/2011	PASSIVO	ANALITICA	CAIXA	221052100000521	PROC 920051843-5 PIS	
5/31/2011	PASSIVO	ANALITICA	CAIXA	221052200000522	IRPJ-PROCESSO N 19996111007669-0	
5/31/2011	PASSIVO	ANALITICA	CAIXA	221051700000517	PROC 920051843-5 PIS	
5/31/2011	PASSIVO	ANALITICA	CAIXA	221141000000410	BRADESCO - CTO 689705-3	
5/31/2011	PASSIVO	ANALITICA	CAIXA	221141100000411	BANCO BRASIL - CTO 385200275/2009	
5/31/2011	PASSIVO	ANALITICA	CAIXA	221141500000415	BCO DO BRASIL CTO 40/00375-2	
5/31/2011	PASSIVO	ANALITICA	CAIXA	221149900000499	(-) JUROS A VENCER	
5/31/2011	PASSIVO	ANALITICA	CAIXA	221200200000002	PROV P/ CONTIGUNCIAS TRABALHISTAS	
5/31/2011	PASSIVO	ANALITICA	CAIXA	221200400000004	FAP-FATOR ACID DE PREVENﬁOO	
5/31/2011	PASSIVO	ANALITICA	CAIXA	221200100000001	PROV P/ CONTIGUNCIAS FISCAIS	
5/31/2011	PASSIVO	ANALITICA	CAIXA	221500200000002	PROVISOO PARA CSLL	
5/31/2011	PASSIVO	ANALITICA	CAIXA	221500100000001	PROVISOO PARA IRPJ	
5/31/2011	PASSIVO	ANALITICA	CAIXA	244010200000102	LUCRO DO EXERCYCIO APæS 01.01.89	
5/31/2011	PASSIVO	ANALITICA	CAIXA	244010900000109	RESULTADO DO PERIODO	
5/31/2011	PASSIVO	ANALITICA	CAIXA	244020100000201	(-) PREJUYZOS ACUMULADOS	
5/31/2011	PASSIVO	ANALITICA	CAIXA	244030100000301	SASAZAKI IND. E COM. LTDA	
5/31/2011	PASSIVO	ANALITICA	CAIXA	244030200000302	SASAZAKI COM. E PARTICIP. LTDA	
5/31/2011	PASSIVO	ANALITICA	CAIXA	244040100000401	SASAZAKI IND. E COM. LTDA	
5/31/2011	PASSIVO	ANALITICA	CAIXA	244050100000501	AJUSTE AVALIAﬁOO PATRIMONIAL LEI 11638	
5/31/2011	RESULTADO	ANALITICA	CAIXA	321010100000101	SALﬂRIOS E ORDENADOS DIRETO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	321020100000201	FURIAS DIRETO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	321030100000301	ADICIONAIS DIRETO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	321040100000401	13ø SALﬂRIO DIRETO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	321050100000501	AVISO PRUVIO DIRETO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	321060100000601	INDENIZAﬁOO DIRETO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	321070100000701	PARTICIPAﬁßES RESULT/LUCRO DIRETO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	321080100000801	HORAS EXTRAS DIRETO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	321090100000901	SERVIﬁOS DE TERCEIROS DIRETO PJ	
5/31/2011	RESULTADO	ANALITICA	CAIXA	321110100000101	SERVIﬁOS DE TERCEIROS DIRETO - PF	
5/31/2011	RESULTADO	ANALITICA	CAIXA	322010100000101	CONTRIBUIﬁßES AO INSS DIRETO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	322020100000201	CONTRIBUIﬁßES AO FGTS DIRETO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	322030100000301	CONTRIBUIﬁßES A TERCEIROS DIRETO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	322060100000601	INSS S/ SERVIﬁOS DE TERCEIROS DIRETO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	322510100000101	BOLSAS DE ESTUDOS DIRETO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	322520100000201	CESTA BﬂSICA DIRETO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	322530100000301	CONVUNIO MUDICO DIRETO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	322540100000401	REFEIﬁßES E LANCHES DIRETO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	322550100000501	SEGURO DE VIDA DIRETO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	322560100000601	VALE TRANSPORTE DIRETO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	322570100000701	UNIFORME DE TRABALHO DIRETO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	322590100000901	CONTRIBUIﬁOO AO SESI	
5/31/2011	RESULTADO	ANALITICA	CAIXA	323010100000101	SALﬂRIOS E ORDENADOS INDIRETO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	323020100000201	FURIAS INDIRETO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	323030100000301	ADICIONAIS INDIRETO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	323040100000401	13ø SALﬂRIO INDIRETO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	323050100000501	AVISO PRUVIO INDIRETO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	323060100000601	INDENIZAﬁßES INDIRETO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	323080100000801	HORAS EXTRAS INDIRETO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	323090100000901	SERVIﬁOS DE TERCEIROS INDIRETO - PJ	
5/31/2011	RESULTADO	ANALITICA	CAIXA	323110000000100	SERVIAOS TERCEIROS INDIRETO - PF	
5/31/2011	RESULTADO	ANALITICA	CAIXA	323100100000001	COMISSßES INDIRETO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	323110100000101	SERVIﬁOS DE TERCEIROS INDIRETO - PF	
5/31/2011	RESULTADO	ANALITICA	CAIXA	413010100000101	DESPESAS COM ENTREGAS PRæPRIAS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	413030100000301	COMISSßES	
5/31/2011	RESULTADO	ANALITICA	CAIXA	413050100000501	ENERGIA ELUTRICA	
5/31/2011	RESULTADO	ANALITICA	CAIXA	413060100000601	FERRAMENTAS/ UTENSILIOS PEQ VALOR	
5/31/2011	RESULTADO	ANALITICA	CAIXA	413070100000701	MANUTENﬁOO DE CONSTRUﬁßES	
5/31/2011	RESULTADO	ANALITICA	CAIXA	413080100000801	MANUTENCAO MAQS/ EQUIPTOS INDS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	413090100000901	MANUTENﬁOO DE FERRAMENTAS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	413100100000001	MAUTENﬁOO ELUTRICA / HIDRAULICA	
5/31/2011	RESULTADO	ANALITICA	CAIXA	413110100000101	MANUTENﬁOO DE VEICULOS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	413150100000501	EQUIPTOS DE PROTEﬁOO INDIVIDUAL	
5/31/2011	RESULTADO	ANALITICA	CAIXA	413160100000601	MANUTENﬁOO GABARITOS / DISPOSITIVO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	413230100000301	TRANSPORTES E LOCOMOﬁßES	
5/31/2011	RESULTADO	ANALITICA	CAIXA	413290100000901	MATERIAS PRIMAS AUXILIARES	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423010100000101	AGUA E ESGOTO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423020100000201	ALUGUEL	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423040100000401	PROPAGANDA E PUBLICAﬁßES	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423060100000601	ASSOCIAﬁßES DE CLASSE	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423070100000701	PRODUTOS BONIFICADOS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423080100000801	BRINDES E PRESENTES	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423090100000901	SERVIﬁOS DE TELEFONIA	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423100100000001	CONTRIBUIﬁßES E DOAﬁßES	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423110100000101	DEPRECIAﬁßES E AMORTIZAﬁßES	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423120100000201	ASSINATURA DE JORNAIS E REVISTAS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423130100000301	DEPRECIAﬁßES/AMORTIZAﬁßES PF/IMP	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423140100000401	DESPESAS INDEDUTYVEIS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423150100000501	DESPESAS DE CARTæRIO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423160100000601	MATERIAIS P/ ASSISTUNCIA TUCNICA	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423170100000701	DEPREC/AMORTIZ-ARREND MERCANTIL	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423180100000801	SERVIﬁOS DE CORREIOS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423190100000901	DESPESAS SOCIAIS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423200100000001	FEIRAS E EXPOSIﬁßES	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423210100000101	DESPESAS DE ENTREGAS POR TERCEIROS - PJ	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423230100000301	DESPESAS JUDICIAIS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423240100000401	MANUTENCAO DE MæVEIS/UTENSILIOS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423250100000501	MATERIAIS DE HIGIENE E LIMPEZA	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423260100000601	MATERIAIS DE TESTE	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423270100000701	DESPESAS DE ENTREGAS TERCEIROS - PF	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423280100000801	DESPESAS C/MATERIAIS ESCRITæRIO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423290100000901	DESPESAS COM EXPOSITORES	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423300100000001	MEDICAMENTOS	
5/31/2011	RESULTADO	SINTETICA	CAIXA	423390000000900	DEPRECIAAçO/AMORTIZAAçO-AAP	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423360000000600	SEGURO DE VEøCULO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423370000000700	SEGURO DE VIDA/ACIDENTE	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423310100000101	PERDAS POR OBSOLESCUNCIAS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423320100000201	PERDAS NO PROCESSO INDL/SUCATAS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423330100000301	PRO-LABORE	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423340100000401	MATERIAIS DE CONSUMO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423350100000501	PRUMIOS DE SEGUROS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423380100000801	DESPESAS ASSESSORIA/CONSULTORIA	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423400100000001	CURSOS E PALESTRAS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423410000000100	DESPESAS C/ PROJETOS CANCELADOS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423440000000400	DESPESAS PEDøGIOS/ESTACIONAMENTO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423490000000900	CONTA DE ACERTO DE ESTOQUE	
5/31/2011	RESULTADO	SINTETICA	CAIXA	423460000000600	ESPORTES E RECREAAøES	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423420100000201	DESPESAS DE VIAGENS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423430100000301	PREVENﬁOO DE INCUNDIO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423450100000501	INDENIZAﬁßES A TERCEIROS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423470100000701	DESPESAS COM PROTæTIPOS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423510000000100	CONTA ACERTO P/ SAøDA INVENTøRIO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423530100000301	MULTAS CONTRATUAIS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423550100000501	CATﬂLOGOS E PROSPECTOS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423560100000601	SERVIﬁOS MUDICOS/EXAMES LABORATORIAIS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423580100000801	MANUTENﬁOO DE SOFTWARE	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423590100000901	MANUTENﬁOO DE HARDWARE	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423600100000001	DESPESAS C/PESQUISA E DESENVOLVIMENTO	
5/31/2011	RESULTADO	SINTETICA	CAIXA	423680000000800	PRøMIOS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423610100000101	DESPESAS C/INOVAﬁOO TECNOLOGICA	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423620100000201	DESPESAS DE ENGENHARIA/PROCESSOS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423650100000501	DESP PRU-OPERACIONAL/INDUSTRIAL	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423670100000701	ALUGUUIS DE MARCAS E PATENTES	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423690100000901	DESPESAS C/PROPAG COOPERATIVADA	
5/31/2011	RESULTADO	SINTETICA	CAIXA	423760000000600	APROPRIAAçO DO RATEIO DO CC 5211	
5/31/2011	RESULTADO	SINTETICA	CAIXA	423770000000700	APROPRIAAçO DO RATEIO ADM PRODUAçO II	
5/31/2011	RESULTADO	SINTETICA	CAIXA	423750000000500	APROPRIAAçO DO RATEIO PCP	
5/31/2011	RESULTADO	SINTETICA	CAIXA	423740000000400	APROPRIAAçO DO RATEIO SISTEMA QUALIDADE	
5/31/2011	RESULTADO	SINTETICA	CAIXA	423730000000300	APROPRIAAçO DO RATEIO ADM PRODUAçO I	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423700100000001	RATEIO PARA O CENTRO DE CUSTO	
5/31/2011	RESULTADO	SINTETICA	CAIXA	423710000000100	TRANSFERøNCIA PRODUAçO ANDAMENTO	
5/31/2011	RESULTADO	SINTETICA	CAIXA	423790000000900	APROPRIAAçO DO RATEIO ENG PROD PROC AAO	
5/31/2011	RESULTADO	SINTETICA	CAIXA	423720000000200	APROPRIAAçO DO RATEIO INDL ACO/ALU	
5/31/2011	RESULTADO	SINTETICA	CAIXA	423780000000800	APROPRIAAçO DO RATEIO DO CC 5213	
5/31/2011	RESULTADO	SINTETICA	CAIXA	423890000000900	TRANSFERøNCIA DOS CC - ALUMøNIO	
5/31/2011	RESULTADO	SINTETICA	CAIXA	423820000000200	APROPRIAAçO DO RATEIO DO CC 5224	
5/31/2011	RESULTADO	SINTETICA	CAIXA	423840000000400	APROPRIAAçO DO RATEIO DO CC 99070404	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423800100000001	APROPRIAﬁOO DO RATEIO DO CC 99070402	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423860000000600	APROPRIAAçO DO RATEIO DO CC 99080103	
5/31/2011	RESULTADO	SINTETICA	CAIXA	423810000000100	APROPRIAAçO DO RATEIO DO CC 99070403	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423830100000301	APROPRIAﬁOO DO RATEIO ENG INDL	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423850100000501	APROPRIAﬁOO DO RATEIO PDI	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423870100000701	APROPRIAﬁOO DO RATEIO ENG PROD PROC ALU	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423880100000801	APROPRIAﬁOO DOS CC PARA OS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423900300000003	GRAOS - CONTA TAXA CHEQUE	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423900200000002	GRAOS - LIMITE ACEITAVEL	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423900100000002	GRAOS - CONTA DESCONTO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	423900100000001	APROPRIAﬁOO DA MOD	
5/31/2011	RESULTADO	SINTETICA	CAIXA	423910000000100	APROPRIAAçO DA MOI	
5/31/2011	RESULTADO	SINTETICA	CAIXA	423940000000400	TRANSITORIA DE APROPRIAAçO	
5/31/2011	RESULTADO	SINTETICA	CAIXA	423920000000200	APROPRIAAçO DE GGF	
5/31/2011	RESULTADO	ANALITICA	CAIXA	424010100000101	CONTRIBUIﬁOO SINDICAL	
5/31/2011	RESULTADO	ANALITICA	CAIXA	424020100000201	DESPESAS COM ICMS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	424030100000301	DESPESAS COM IPI	
5/31/2011	RESULTADO	ANALITICA	CAIXA	424040100000401	IMPOSTO PREDIAL	
5/31/2011	RESULTADO	ANALITICA	CAIXA	424050100000501	IPVA	
5/31/2011	RESULTADO	ANALITICA	CAIXA	424060100000601	IOF	
5/31/2011	RESULTADO	ANALITICA	CAIXA	424070100000701	MULTAS FISCAIS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	424080100000801	MULTA DE TRONSITO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	424090100000901	TAXAS E EMOLUMENTOS	
5/31/2011	RESULTADO	SINTETICA	CAIXA	424170000000700	DESPESAS COM CPMF	
5/31/2011	RESULTADO	ANALITICA	CAIXA	424180000000800	IRRF SOBRE FRINGE BENEFITS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	424100100000001	PIS SOBRE OUTRAS RECEITAS	
5/31/2011	RESULTADO	SINTETICA	CAIXA	424160000000600	IRRF S/ APLICAAøES FINANCEIRAS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	424120000000200	CONTRIBUIAçO SOCIAL	
5/31/2011	RESULTADO	SINTETICA	CAIXA	424150000000500	IR POR AUTO DE INFRAAçO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	424110100000101	COFINS SOBRE OUTRAS RECEITAS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	425010100000101	CM E JUROS FISCAIS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	425020100000201	CM PæS FIXADAS PASSIVAS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	425030100000301	CM PRU FIXADAS PASSIVAS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	425040100000401	CM S/ IRPJ E CSLL	
5/31/2011	RESULTADO	ANALITICA	CAIXA	425050100000501	DESCONTOS CONCEDIDOS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	425060100000601	DESPESAS BANCARIAS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	425070100000701	JUROS PASSIVOS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	425080100000801	VARIAﬁßES CAMBIAIS PASSIVA	
5/31/2011	RESULTADO	ANALITICA	CAIXA	425100100000001	PERDAS EM APLICAﬁßES	
5/31/2011	RESULTADO	ANALITICA	CAIXA	425110100000101	DESPESAS C/EMPRUSTIMOS/FINANCTOS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	425120100000201	CRUDITOS INCOBRAVEIS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	425130100000301	JUROS SOBRE CAPITAL PROPRIO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	429010100000101	PROVISOO DE DEVEDORES DUVIDOSOS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	429020100000201	PROVISOO PARA IMPOSTO DE RENDA	
5/31/2011	RESULTADO	ANALITICA	CAIXA	429050100000501	PROVISOO PARA COMISSOO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	429060100000601	PROVISOO PARA AJUSTE VR MERCADO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	429070100000701	PROVISOO PARA PARTIC RESULTADOS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	429080100000801	PROVISOO PARA CONTRIBUIﬁOO SOCIAL	
5/31/2011	RESULTADO	ANALITICA	CAIXA	429100100000001	PROVISOO PARA CONTIGUNCIAS	
5/31/2011	RESULTADO	SINTETICA	CAIXA	429120000000200	PROVISçO PARA PROPAGANDA	
5/31/2011	RESULTADO	SINTETICA	CAIXA	429130000000300	PROV PARA PRODUTOS BONIFICADOS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	429040000000400	PROV P/ 13ø SALARIO E ENCARGOS	
5/31/2011	RESULTADO	SINTETICA	CAIXA	429140000000400	PROVISçO PARA IRPJ E CSLL DIFERIDOS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	429110000000100	PROVISçO P/ PERDAS COM AAøES	
5/31/2011	RESULTADO	ANALITICA	CAIXA	429030000000300	PROVISçO PARA F`RIAS E ENCARGOS	
5/31/2011	RESULTADO	SINTETICA	CAIXA	511110000000100	VENDAS DE ESQUADRIAS EM AAO	
5/31/2011	RESULTADO	SINTETICA	CAIXA	511120000000200	VENDAS DE ESQUADRIAS EM ALUMINIO	
5/31/2011	RESULTADO	SINTETICA	CAIXA	521120000000200	(-)DEVOL/CANCEL ESQUADR ALUMINIO	
5/31/2011	RESULTADO	SINTETICA	CAIXA	521110000000100	(-)DEVOL/CANCEL ESQUADR EM ACO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	521200100000001	(-) DEVOL/CANCEL. REVENDA MERCADORIAS	
5/31/2011	RESULTADO	SINTETICA	CAIXA	522110000000100	(-) IMPOSTOS SOBRE ESQUADRIAS EM AAO	
5/31/2011	RESULTADO	SINTETICA	CAIXA	522120000000200	(-) IMPOSTO SOBRE ESQUADRIAS EM ALUMøNIO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	522910400000104	PIS S/ REVENDA DE MERCADORIAS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	522910300000103	IPI S/ REVENDA DE MERCADORIAS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	522910200000102	ICMS S/ REVENDA DE MERCADORIAS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	522910100000101	COFINS S/ REVENDA DE MERCADORIAS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	522910500000105	ICMS ST S/ REVENDA DE MERCADORIAS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	522920400000204	PIS S/ OUTRAS VENDAS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	522920200000202	ICMS S/ OUTRAS VENDAS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	522920100000201	COFINS S/ OUTRAS VENDAS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	522920300000203	IPI S/ OUTRAS VENDAS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	522920500000205	ICMS ST S/ OUTRAS VENDAS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	522930400000304	PIS S/ VENDAS DE SERVIﬁOS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	522930500000305	ISS S/ VENDAS DE SERVIﬁOS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	522930100000301	COFINS S/ VENDAS DE SERVIﬁOS	
5/31/2011	RESULTADO	ANALITICA	CAIXA	522930200000302	ICMS S/ VENDAS DE SERVIﬁOS	
5/31/2011	RESULTADO	SINTETICA	CAIXA	523110000000100	(-)CUSTOS DE ESQUADRIAS EM ACO	
5/31/2011	RESULTADO	SINTETICA	CAIXA	523120000000200	(-)CUSTOS ESQUADRIAS EM ALUMINIO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	523200100000001	CUSTOS DAS MERCADORIAS VENDIDAS	
