Estabelecimento	Série	Nota Fiscal	Emitente	Nat. Operação	Data NF	Item	Tributo	CST	Alíquota	Base de Cálculo	Valor Tributado	Valor Isento	Valor Outros	Valor Serviço Subcontratado	Valor Retenção Adicional	Valor Retenção Não Pago	Valor Serviço - Cond. Especial 15 anos	Valor Serviço - Cond. Especial 20 anos	Valor Serviço - Cond. Especial 25 anos	Valor Retenção Adicional Não Pago
1	1	0001390	12704	111FAF	8/22/2011	.COMPRAS.LOTE	PIS	06	0.00	192.00	3.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001390	12704	111FAF	8/22/2011	.COMPRAS.LOTE	COFINS	06	0.00	192.00	14.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001390	12704	111FAF	8/22/2011	.COMPRASREFERENC	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001390	12704	111FAF	8/22/2011	.COMPRASREFERENC	PIS	06	0.00	175.00	2.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001390	12704	111FAF	8/22/2011	.COMPRASREFERENC	COFINS	06	0.00	175.00	13.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001391	12704	111FAR	8/22/2011	.COMPRAS.LOTE	ICMS	00	17.00	192.00	32.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001391	12704	111FAR	8/22/2011	.COMPRAS.LOTE	IPI	49	5.00	192.00	9.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001391	12704	111FAR	8/22/2011	.COMPRAS.LOTE	PIS	06	0.00	192.00	3.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001391	12704	111FAR	8/22/2011	.COMPRAS.LOTE	COFINS	06	0.00	192.00	14.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001391	12704	111FAR	8/22/2011	.COMPRAS	ICMS	00	17.00	138.60	23.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001391	12704	111FAR	8/22/2011	.COMPRAS	IPI	49	5.00	138.60	6.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001391	12704	111FAR	8/22/2011	.COMPRAS	PIS	06	0.00	138.60	2.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001391	12704	111FAR	8/22/2011	.COMPRAS	COFINS	06	0.00	138.60	10.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001391	12704	111FAR	8/22/2011	.COMPRASREFERENC	ICMS	00	17.00	175.00	29.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001391	12704	111FAR	8/22/2011	.COMPRASREFERENC	IPI	49	5.00	175.00	8.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001391	12704	111FAR	8/22/2011	.COMPRASREFERENC	PIS	06	0.00	175.00	2.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001391	12704	111FAR	8/22/2011	.COMPRASREFERENC	COFINS	06	0.00	175.00	13.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0220811	1	11111	8/22/2011	AAA	ICMS	00	18.00	20000.00	3600.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0220811	1	11111	8/22/2011	AAA	IPI	03	0.00	0.00	0.00	0.00	20000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0220811	1	11111	8/22/2011	AAA	PIS	06	0.00	20000.00	330.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0220811	1	11111	8/22/2011	AAA	COFINS	06	0.00	20000.00	1520.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0220811	1	11111	8/22/2011	AAA	ICMS	00	18.00	5000.00	900.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0220811	1	11111	8/22/2011	AAA	IPI	03	0.00	0.00	0.00	0.00	5000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0220811	1	11111	8/22/2011	AAA	PIS	06	0.00	5000.00	82.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0220811	1	11111	8/22/2011	AAA	COFINS	06	0.00	5000.00	380.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0220811	12704	11111	8/22/2011	.COMPRAS	ICMS	00	17.00	10.00	1.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0220811	12704	11111	8/22/2011	.COMPRAS	IPI	03	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0220811	12704	11111	8/22/2011	.COMPRAS	PIS	06	0.00	10.00	0.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0220811	12704	11111	8/22/2011	.COMPRAS	COFINS	06	0.00	10.00	0.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	2202100	12704	111FAF	8/22/2011	.COMPRAS	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	2202100	12704	111FAF	8/22/2011	.COMPRAS	PIS	06	0.00	1000.00	16.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	2202100	12704	111FAF	8/22/2011	.COMPRAS	COFINS	06	0.00	1000.00	76.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	2208100	12704	111EFF	8/22/2011	.COMPRAS	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	2208100	12704	111EFF	8/22/2011	.COMPRAS	PIS	06	0.00	1000.00	16.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	2208100	12704	111EFF	8/22/2011	.COMPRAS	COFINS	06	0.00	1000.00	76.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	2208150	12704	111EFF	8/22/2011	.COMPRAS	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	2208150	12704	111EFF	8/22/2011	.COMPRAS	PIS	06	0.00	10000.00	165.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	2208150	12704	111EFF	8/22/2011	.COMPRAS	COFINS	06	0.00	10000.00	760.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	2208151	12704	111EFR	8/22/2011	.COMPRAS	ICMS	00	17.00	10000.00	1700.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	2208151	12704	111EFR	8/22/2011	.COMPRAS	IPI	49	5.00	10000.00	500.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	2208151	12704	111EFR	8/22/2011	.COMPRAS	COFINS	06	0.00	10000.00	760.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	2208200	12704	111FAR	8/22/2011	.COMPRAS	ICMS	00	17.00	1000.00	170.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	2208200	12704	111FAR	8/22/2011	.COMPRAS	IPI	49	5.00	1000.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	2208200	12704	111FAR	8/22/2011	.COMPRAS	PIS	06	0.00	1000.00	16.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	2208200	12704	111FAR	8/22/2011	.COMPRAS	COFINS	06	0.00	1000.00	76.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	2208200	12704	111EFR	8/22/2011	.COMPRAS	ICMS	00	17.00	1000.00	170.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	2208200	12704	111EFR	8/22/2011	.COMPRAS	IPI	49	5.00	1000.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	2208200	12704	111EFR	8/22/2011	.COMPRAS	PIS	06	0.00	1000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	2208200	12704	111EFR	8/22/2011	.COMPRAS	COFINS	06	0.00	1000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	6220911	12704	11111	8/22/2011	.COMPRAS	ICMS	00	17.00	100.00	17.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	6220911	12704	11111	8/22/2011	.COMPRAS	IPI	03	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	6220911	12704	11111	8/22/2011	.COMPRAS	PIS	06	0.00	100.00	1.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	6220911	12704	11111	8/22/2011	.COMPRAS	COFINS	06	0.00	100.00	7.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	6220911	12704	11111	8/22/2011	.COMPRAS	ICMS	00	17.00	600.00	102.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	6220911	12704	11111	8/22/2011	.COMPRAS	IPI	03	0.00	0.00	0.00	0.00	600.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	6220911	12704	11111	8/22/2011	.COMPRAS	PIS	06	0.00	600.00	9.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	6220911	12704	11111	8/22/2011	.COMPRAS	COFINS	06	0.00	600.00	45.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0000600	4	211DEV	8/23/2011	.COMPRAS	ICMS	10	7.00	300.00	21.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0000600	4	211DEV	8/23/2011	.COMPRAS	IPI	02	0.00	0.00	0.00	300.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0000600	4	211DEV	8/23/2011	.COMPRAS	PIS	01	1.65	300.00	4.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0000600	4	211DEV	8/23/2011	.COMPRAS	COFINS	01	7.60	300.00	22.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0000600	4	211DEV	8/23/2011	40F	ICMS	10	7.00	400.00	28.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0000600	4	211DEV	8/23/2011	40F	IPI	02	0.00	0.00	0.00	400.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0000600	4	211DEV	8/23/2011	40F	PIS	01	1.65	400.00	6.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0000600	4	211DEV	8/23/2011	40F	COFINS	01	7.60	400.00	30.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001391	12704	111FAF	8/23/2011	.COMPRAS	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001391	12704	111FAF	8/23/2011	.COMPRAS	PIS	06	0.00	60.00	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001391	12704	111FAF	8/23/2011	.COMPRAS	COFINS	06	0.00	60.00	4.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001391	12704	111FAF	8/23/2011	.COMPRAS	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001391	12704	111FAF	8/23/2011	.COMPRAS	PIS	06	0.00	100.00	1.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001391	12704	111FAF	8/23/2011	.COMPRAS	COFINS	06	0.00	100.00	7.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001391	12704	111FAF	8/23/2011	.COMPRAS	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001391	12704	111FAF	8/23/2011	.COMPRAS	PIS	06	0.00	150.00	2.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001391	12704	111FAF	8/23/2011	.COMPRAS	COFINS	06	0.00	150.00	11.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001392	12704	111FAR	8/23/2011	.COMPRAS	ICMS	00	17.00	60.00	10.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001392	12704	111FAR	8/23/2011	.COMPRAS	IPI	49	5.00	60.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001392	12704	111FAR	8/23/2011	.COMPRAS	PIS	06	0.00	60.00	0.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001392	12704	111FAR	8/23/2011	.COMPRAS	COFINS	06	0.00	60.00	4.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001392	12704	111FAR	8/23/2011	.COMPRAS	ICMS	00	17.00	100.00	17.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001392	12704	111FAR	8/23/2011	.COMPRAS	IPI	49	5.00	100.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001392	12704	111FAR	8/23/2011	.COMPRAS	PIS	06	0.00	100.00	1.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001392	12704	111FAR	8/23/2011	.COMPRAS	COFINS	06	0.00	100.00	7.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001392	12704	111FAR	8/23/2011	.COMPRAS	ICMS	00	17.00	150.00	25.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001392	12704	111FAR	8/23/2011	.COMPRAS	IPI	49	5.00	150.00	7.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001392	12704	111FAR	8/23/2011	.COMPRAS	PIS	06	0.00	150.00	2.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001392	12704	111FAR	8/23/2011	.COMPRAS	COFINS	06	0.00	150.00	11.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001394	12704	111FAF	8/23/2011	.COMPRAS	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001394	12704	111FAF	8/23/2011	.COMPRAS	PIS	06	0.00	80.00	1.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001394	12704	111FAF	8/23/2011	.COMPRAS	COFINS	06	0.00	80.00	6.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001394	12704	111FAF	8/23/2011	.COMPRAS	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001394	12704	111FAF	8/23/2011	.COMPRAS	PIS	06	0.00	68.00	1.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001394	12704	111FAF	8/23/2011	.COMPRAS	COFINS	06	0.00	68.00	5.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001394	12704	111FAF	8/23/2011	.COMPRAS	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001394	12704	111FAF	8/23/2011	.COMPRAS	PIS	06	0.00	54.00	0.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001394	12704	111FAF	8/23/2011	.COMPRAS	COFINS	06	0.00	54.00	4.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001396	12704	111FAF	8/23/2011	.COMPRAS	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001396	12704	111FAF	8/23/2011	.COMPRAS	PIS	06	0.00	100.00	1.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001396	12704	111FAF	8/23/2011	.COMPRAS	COFINS	06	0.00	100.00	7.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001396	12704	111FAF	8/23/2011	.COMPRAS	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001396	12704	111FAF	8/23/2011	.COMPRAS	PIS	06	0.00	100.00	1.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001396	12704	111FAF	8/23/2011	.COMPRAS	COFINS	06	0.00	100.00	7.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001397	12704	111FAR	8/23/2011	.COMPRAS	ICMS	00	17.00	100.00	17.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001397	12704	111FAR	8/23/2011	.COMPRAS	IPI	49	5.00	100.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001397	12704	111FAR	8/23/2011	.COMPRAS	PIS	06	0.00	100.00	1.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001397	12704	111FAR	8/23/2011	.COMPRAS	COFINS	06	0.00	100.00	7.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001397	12704	111FAR	8/23/2011	.COMPRAS	ICMS	00	17.00	100.00	17.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001397	12704	111FAR	8/23/2011	.COMPRAS	IPI	49	5.00	100.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001397	12704	111FAR	8/23/2011	.COMPRAS	PIS	06	0.00	100.00	1.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001397	12704	111FAR	8/23/2011	.COMPRAS	COFINS	06	0.00	100.00	7.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001399	12704	111FAF	8/23/2011	.COMPRAS	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001399	12704	111FAF	8/23/2011	.COMPRAS	PIS	06	0.00	50.00	0.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001399	12704	111FAF	8/23/2011	.COMPRAS	COFINS	06	0.00	50.00	3.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001399	12704	111FAF	8/23/2011	.COMPRAS	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001399	12704	111FAF	8/23/2011	.COMPRAS	PIS	06	0.00	90.00	1.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001399	12704	111FAF	8/23/2011	.COMPRAS	COFINS	06	0.00	90.00	6.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001400	12704	111FAR	8/23/2011	.COMPRAS	ICMS	00	17.00	50.00	8.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001400	12704	111FAR	8/23/2011	.COMPRAS	IPI	49	5.00	50.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001400	12704	111FAR	8/23/2011	.COMPRAS	PIS	06	0.00	50.00	0.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001400	12704	111FAR	8/23/2011	.COMPRAS	COFINS	06	0.00	50.00	3.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001400	12704	111FAR	8/23/2011	.COMPRAS	ICMS	00	17.00	90.00	15.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001400	12704	111FAR	8/23/2011	.COMPRAS	IPI	49	5.00	90.00	4.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001400	12704	111FAR	8/23/2011	.COMPRAS	PIS	06	0.00	90.00	1.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001400	12704	111FAR	8/23/2011	.COMPRAS	COFINS	06	0.00	90.00	6.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0003456	90000033	210202	8/23/2011	MILHO	ICMS	40	0.00	0.00	0.00	10175.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0003456	90000033	210202	8/23/2011	MILHO	IPI	02	0.00	0.00	0.00	10175.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0003456	90000033	210202	8/23/2011	MILHO	PIS	06	0.00	10175.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0003456	90000033	210202	8/23/2011	MILHO	COFINS	06	0.00	10175.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0003457	90000033	210206	8/23/2011	MILHO	ICMS	40	0.00	0.00	0.00	3289.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0003457	90000033	210206	8/23/2011	MILHO	IPI	02	0.00	0.00	0.00	3289.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0003457	90000033	210206	8/23/2011	MILHO	PIS	06	0.00	3289.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0003457	90000033	210206	8/23/2011	MILHO	COFINS	06	0.00	3289.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0003458	90000033	210202	8/23/2011	MILHO	ICMS	40	0.00	0.00	0.00	20451.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0003458	90000033	210202	8/23/2011	MILHO	IPI	02	0.00	0.00	0.00	20451.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0003458	90000033	210202	8/23/2011	MILHO	PIS	06	0.00	20451.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0003458	90000033	210202	8/23/2011	MILHO	COFINS	06	0.00	20451.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0003459	90000033	210202	8/23/2011	MILHO	ICMS	40	0.00	0.00	0.00	27133.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0003459	90000033	210202	8/23/2011	MILHO	IPI	02	0.00	0.00	0.00	27133.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0003459	90000033	210202	8/23/2011	MILHO	PIS	06	0.00	27133.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0003459	90000033	210202	8/23/2011	MILHO	COFINS	06	0.00	27133.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0003460	90000033	210206	8/23/2011	MILHO	ICMS	40	0.00	0.00	0.00	3391.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0003460	90000033	210206	8/23/2011	MILHO	IPI	02	0.00	0.00	0.00	3391.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0003460	90000033	210206	8/23/2011	MILHO	PIS	06	0.00	3391.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0003460	90000033	210206	8/23/2011	MILHO	COFINS	06	0.00	3391.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0003461	90000033	210206	8/23/2011	MILHO	ICMS	40	0.00	0.00	0.00	3391.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0003461	90000033	210206	8/23/2011	MILHO	IPI	02	0.00	0.00	0.00	3391.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0003461	90000033	210206	8/23/2011	MILHO	PIS	06	0.00	3391.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0003461	90000033	210206	8/23/2011	MILHO	COFINS	06	0.00	3391.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0201701	1	2STAOU	8/23/2011	40F	ICMS	90	0.00	0.00	0.00	0.00	600.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0201701	1	2STAOU	8/23/2011	40F	IPI	01	0.00	600.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0201701	1	2STAOU	8/23/2011	40F	PIS	01	1.65	600.00	9.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0201701	1	2STAOU	8/23/2011	40F	COFINS	01	7.60	600.00	45.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0201701	1	2STAOU	8/23/2011	13F	ICMS	90	0.00	0.00	0.00	0.00	156.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0201701	1	2STAOU	8/23/2011	13F	IPI	01	0.00	156.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0201701	1	2STAOU	8/23/2011	13F	PIS	01	1.65	156.00	2.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0201701	1	2STAOU	8/23/2011	13F	COFINS	01	7.60	156.00	11.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0201704	13	21STOU	8/23/2011	.COMPRAS	ICMS	90	0.00	0.00	0.00	0.00	630.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0201704	13	21STOU	8/23/2011	.COMPRAS	IPI	00	5.00	600.00	30.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0201704	13	21STOU	8/23/2011	.COMPRAS	PIS	07	0.00	600.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0201704	13	21STOU	8/23/2011	.COMPRAS	COFINS	07	0.00	600.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0201704	13	21STOU	8/23/2011	40F	ICMS	90	0.00	0.00	0.00	0.00	2000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0201704	13	21STOU	8/23/2011	40F	IPI	01	0.00	2000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0201704	13	21STOU	8/23/2011	40F	PIS	07	0.00	2000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
