0083019         -1     -       13          20.000,00           20.000,00           20.000,00              330,00            1.520,00
0083020         -1     -       13           3.450,00            3.450,00            3.450,00               56,93              262,20
611ser                                     57.009,00           57.009,00           57.009,00              940,66            4.332,68
SERVIÇO

0255576         -2     -       70           1.000,00            1.000,00            1.000,00               16,50               76,00
0255583         -2     -       70           1.000,00            1.000,00            1.000,00               16,50               76,00
6123                                        2.000,00            2.000,00            2.000,00               33,00              152,00
VENDA DE MERCADORIAS

0075333         -5     -    14588              61,67               61,67               61,67                1,02                4,69
6126                                           61,67               61,67               61,67                1,02                4,69
VENDA MAT. PRIMA

6.102      TOTAL                           60.070,67           60.070,67           60.070,67              991,18            4.565,37
VENDA DE MERCADORIAS

0075686         -5     -    57946             668,00              668,00              668,00               11,02               50,77
6181                                          668,00              668,00              668,00               11,02               50,77
VENDA DE PRODUTOS

0075763         -5     -    18898           2.908,43            2.908,43            2.908,43               48,00              221,04
61818                                       2.908,43            2.908,43            2.908,43               48,00              221,04
VENDA DE PRODUTOS

6.107      TOTAL                            3.576,43            3.576,43            3.576,43               59,02              271,81
VENDA DE PRODUTOS

0001035         -1     -        1           1.650,00            1.500,00            1.500,00               24,75              114,00
611-13                                      1.650,00            1.500,00            1.500,00               24,75              114,00
VENDA DE PRODUTOS Favor nao alterar

0083011         -1     -       13           3.600,00            3.600,00            3.600,00               59,40              273,60
611-ie                                      3.600,00            3.600,00            3.600,00               59,40              273,60
VENDA DE PRODUTOS Favor nao alterar

0075479         -5     -    18645          64.023,16                0,00                0,00                0,00                0,00
0075480         -5     -    18645          35.344,27                0,00                0,00                0,00                0,00

-------------------------------------------------------------------------------------DATASUL - OBRIGAÇÕES - OF0770RP - V:2.00.00.027
FIRMA : Estabelecimento TOTVS - Ñ ALTERAR CONTAS      INSCR. EST. - 255721161           C.N.P.J. - 53113791001790       FOLHA     27


PERÍODO  - 01/05 A 31/05/2011                      APURAÇÃO DE PIS/COFINS NAS SAÍDAS - NORMAL

CÓDIGO                                    VALOR             BASE DE             BASE DE     VALOR PIS/PASEP        VALOR COFINS
FISCAL                                 CONTÁBIL         CÁLCULO PIS      CÁLCULO COFINS

611ZFM                                     99.367,43                0,00                0,00                0,00                0,00


6.109      TOTAL                          104.617,43            5.100,00            5.100,00               84,15              387,60
VENDA DE PRODUTOS ZFM/ALC

0001338         -1     -        1             175,00              175,00              175,00                2,88               13,30
611FA                                         175,00              175,00              175,00                2,88               13,30
Faturamento Antecipado

6.118      TOTAL                              175,00              175,00              175,00                2,88               13,30
VENDA POR CONTA E ORDEM

0075199         -5     -    14207           7.954,80            6.830,50            6.830,50              112,70              519,12
0075200         -5     -    18353           2.580,03            2.215,39            2.215,39               36,55              168,37
0075201         -5     -    16161             930,45              844,71              844,71               13,94               64,20
0075202         -5     -    13023           1.659,08            1.506,19            1.506,19               24,86              114,48
0075203         -5     -    17895          13.781,72           12.498,76           12.498,76              206,24              949,88
0075205         -5     -    17604           4.359,87            3.958,12            3.958,12               65,32              300,81
0075206         -5     -     3389          16.766,96           15.221,92           15.221,92              251,15            1.156,88
0075207         -5     -     3389           1.927,93            1.750,28            1.750,28               28,88              133,02
0075210         -5     -    14207           7.839,18            6.731,21            6.731,21              111,06              511,59
0075728         -5     -    17437           5.369,80            4.610,85            4.610,85               76,08              350,42
0075729         -5     -    18929           1.081,53              928,67              928,67               15,32               70,58
0075730         -5     -    18009           4.340,88            3.727,35            3.727,35               61,48              283,27
0075731         -5     -    13611           1.415,64            1.215,56            1.215,56               20,06               92,38
0075732         -5     -    13611           6.488,75            5.571,66            5.571,66               91,93              423,44
0075733         -5     -    18931           1.081,53              928,67              928,67               15,32               70,58
0075734         -5     -    18930           1.081,53              928,67              928,67               15,32               70,58
0075742         -5     -    14207             705,74              606,00              606,00               10,00               46,06
0075744         -5     -    14207           1.343,46            1.153,58            1.153,58               19,03               87,67
0075746         -5     -     2959             882,22              757,53              757,53               12,50               57,57
61120                                      81.591,10           71.985,62           71.985,62            1.187,74            5.470,90
VENDA DE PRODUTOS-ST

0075211         -5     -    17895             573,21              520,39              520,39                8,59               39,55
611208                                        573,21              520,39              520,39                8,59               39,55
VENDA DE PRODUTOS-ST

0075096         -5     -    12455           1.759,74            1.550,44            1.550,44               25,58              117,84
0075101         -5     -    12455           6.784,69            5.977,77            5.977,77               98,63              454,31
0075109         -5     -    12455             310,78              273,82              273,82                4,52               20,81
0075112         -5     -    18138           7.799,56            6.871,93            6.871,93              113,39              522,26
0075113         -5     -    13898           7.076,14            6.234,55            6.234,55              102,87              473,83
0075115         -5     -     3830           1.460,22            1.286,54            1.286,54               21,23               97,78
0075124         -5     -     8610           4.233,29            3.729,81            3.729,81               61,54              283,46
0075463         -5     -    18384           1.048,28              923,60              923,60               15,24               70,19
0075468         -5     -    18541             582,52              513,24              513,24                8,47               39,01
0075469         -5     -    16974          12.438,00           10.958,70           10.958,70              180,82              832,87
0075471         -5     -     4825             993,12              875,00              875,00               14,43               66,50
0075824         -5     -    10910             623,66              549,49              549,49                9,07               41,77
0075826         -5     -    14733             879,13              774,57              774,57               12,78               58,87
0075831         -5     -     7646           1.127,73              993,60              993,60               16,39               75,51
0075833         -5     -     3727           7.131,43            6.283,26            6.283,26              103,67              477,53
0075838         -5     -     1628           1.916,36            1.688,44            1.688,44               27,86              128,32
-------------------------------------------------------------------------------------DATASUL - OBRIGAÇÕES - OF0770RP - V:2.00.00.027
FIRMA : Estabelecimento TOTVS - Ñ ALTERAR CONTAS      INSCR. EST. - 255721161           C.N.P.J. - 53113791001790       FOLHA     28


PERÍODO  - 01/05 A 31/05/2011                      APURAÇÃO DE PIS/COFINS NAS SAÍDAS - NORMAL

CÓDIGO                                    VALOR             BASE DE             BASE DE     VALOR PIS/PASEP        VALOR COFINS
FISCAL                                 CONTÁBIL         CÁLCULO PIS      CÁLCULO COFINS

0075839         -5     -    13627           1.848,47            1.628,62            1.628,62               26,87              123,78
0075850         -5     -     1498           1.901,74            1.675,56            1.675,56               27,65              127,34
0075854         -5     -     4825           3.131,49            2.759,04            2.759,04               45,52              209,69
0075856         -5     -    16094           1.728,11            1.522,58            1.522,58               25,12              115,72
0075864         -5     -    17020           1.328,48            1.170,48            1.170,48               19,32               88,96
0075884         -5     -    19051           1.501,43            1.322,86            1.322,86               21,83              100,54
0075885         -5     -    19051             816,53              719,42              719,42               11,87               54,68
0075886         -5     -    19051             538,81              474,73              474,73                7,83               36,08
0075891         -5     -    19051             478,28              421,40              421,40                6,95               32,03
0075897         -5     -    19051           1.917,14            1.689,13            1.689,13               27,87              128,37
0075911         -5     -    10170             912,24              805,16              805,16               13,29               61,19
0075914         -5     -     1299           3.070,83            2.705,60            2.705,60               44,64              205,63
0075920         -5     -    14901           3.295,02            2.903,13            2.903,13               47,90              220,63
0075924         -5     -     3830             644,35              567,72              567,72                9,37               43,15
0075928         -5     -    14561             762,38              671,71              671,71               11,08               51,05
0075930         -5     -    13898           6.694,01            5.897,87            5.897,87               97,32              448,23
6118MG                                     86.733,96           76.419,77           76.419,77            1.260,92            5.807,93
VENDA DE PRODUTOS-ST

0075689         -5     -    12729             102,26               88,89               88,89                1,46                6,76
0075690         -5     -    12729           9.053,82            7.870,49            7.870,49              129,86              598,16
0075691         -5     -    12729             732,24              636,53              636,53               10,50               48,38
0075692         -5     -    12729           2.285,69            1.986,96            1.986,96               32,78              151,01
0075693         -5     -    12729           1.680,26            1.460,65            1.460,65               24,10              111,01
0075695         -5     -    12729             102,26               88,89               88,89                1,46                6,76
0075696         -5     -    12729           1.512,56            1.314,86            1.314,86               21,69               99,93
0075698         -5     -    12729             889,75              773,46              773,46               12,76               58,78
0075707         -5     -    18735           1.524,07            1.324,88            1.324,88               21,86              100,69
0075711         -5     -    12976           7.259,08            6.310,32            6.310,32              104,10              479,58
0075713         -5     -    12976           1.156,64            1.005,47            1.005,47               16,59               76,42
6118RJ                                     26.298,63           22.861,40           22.861,40              377,16            1.737,48
VENDA DE PRODUTOS-ST

0075472         -5     -     2475             595,36              532,56              532,56                8,78               40,47
6118RS                                        595,36              532,56              532,56                8,78               40,47
VENDA DE PRODUTOS-ST

0075097         -5     -    12455             728,96              640,09              640,09               10,56               48,65
0075098         -5     -    12455           7.117,54            6.249,83            6.249,83              103,12              474,99
0075099         -5     -    12455           1.287,83            1.130,82            1.130,82               18,66               85,94
0075100         -5     -    12455             728,96              640,09              640,09               10,56               48,65
0075102         -5     -    12455             437,38              384,06              384,06                6,34               29,19
0075103         -5     -    12455             601,40              528,08              528,08                8,71               40,13
0075104         -5     -    12455             364,48              320,05              320,05                5,28               24,32
0075105         -5     -    12455             273,36              240,03              240,03                3,96               18,24
0075106         -5     -    12455             364,48              320,05              320,05                5,28               24,32
0075107         -5     -    12455             585,20              513,85              513,85                8,48               39,05
0075108         -5     -    12455             364,48              320,05              320,05                5,28               24,32
0075110         -5     -    14094           1.304,51            1.145,48            1.145,48               18,91               87,06
0075111         -5     -    18138          11.993,08           10.530,98           10.530,98              173,77              800,34
0075114         -5     -    11751           4.573,85            4.016,23            4.016,23               66,26              305,24
0075116         -5     -     9867           6.899,88            6.058,66            6.058,66               99,98              460,45
0075117         -5     -    16215             769,35              675,56              675,56               11,15               51,35
0075118         -5     -    16215           5.283,19            4.639,10            4.639,10               76,54              352,57
0075119         -5     -    16215           1.287,99            1.130,97            1.130,97               18,65               85,95
-------------------------------------------------------------------------------------DATASUL - OBRIGAÇÕES - OF0770RP - V:2.00.00.027
FIRMA : Estabelecimento TOTVS - Ñ ALTERAR CONTAS      INSCR. EST. - 255721161           C.N.P.J. - 53113791001790       FOLHA     29


PERÍODO  - 01/05 A 31/05/2011                      APURAÇÃO DE PIS/COFINS NAS SAÍDAS - NORMAL

CÓDIGO                                    VALOR             BASE DE             BASE DE     VALOR PIS/PASEP        VALOR COFINS
FISCAL                                 CONTÁBIL         CÁLCULO PIS      CÁLCULO COFINS

0075120         -5     -    17750           2.247,16            1.973,20            1.973,20               32,55              149,97
0075121         -5     -    17750           5.269,36            4.626,96            4.626,96               76,35              351,64
0075122         -5     -    13599           7.373,27            6.474,36            6.474,36              106,83              492,05
0075123         -5     -     9868          15.071,11           13.233,74           13.233,74              218,36            1.005,76
0075459         -5     -     4956           1.104,73              970,05              970,05               16,00               73,73
0075460         -5     -     1569           1.916,98            1.683,27            1.683,27               27,77              127,93
0075461         -5     -    13185           3.729,74            3.275,02            3.275,02               54,03              248,92
0075462         -5     -    16823          15.027,31           13.193,51           13.193,51              217,69            1.002,72
0075464         -5     -    18384           2.495,57            2.191,32            2.191,32               36,16              166,54
0075465         -5     -     4825          10.582,17            9.277,74            9.277,74              153,08              705,11
0075466         -5     -    14789           1.294,68            1.136,84            1.136,84               18,76               86,40
0075467         -5     -    18541           2.142,12            1.880,97            1.880,97               31,04              142,96
0075470         -5     -    18311           2.941,38            2.582,79            2.582,79               42,62              196,30
0075817         -5     -    13930             618,52              543,11              543,11                8,96               41,28
0075818         -5     -     5553           2.465,06            2.164,53            2.164,53               35,72              164,50
0075819         -5     -     4446           5.903,60            5.183,86            5.183,86               85,52              393,97
0075820         -5     -     4446           5.912,38            5.191,58            5.191,58               85,66              394,56
0075821         -5     -    11891           3.867,57            3.396,06            3.396,06               56,02              258,10
0075822         -5     -    18224             655,07              575,21              575,21                9,49               43,72
0075823         -5     -    10910           2.677,76            2.351,31            2.351,31               38,80              178,70
0075825         -5     -    15571             633,31              556,10              556,10                9,18               42,26
0075827         -5     -    11582           2.859,92            2.511,26            2.511,26               41,44              190,85
0075828         -5     -    16054           2.346,85            2.060,73            2.060,73               34,00              156,61
0075829         -5     -    15087             439,66              386,06              386,06                6,37               29,34
0075830         -5     -    15943           5.315,43            4.667,40            4.667,40               77,02              354,71
0075832         -5     -     7646           4.911,56            4.312,77            4.312,77               71,16              327,77
0075834         -5     -    18330           1.182,00            1.037,90            1.037,90               17,13               78,88
0075835         -5     -    18256             816,51              716,97              716,97               11,83               54,49
0075836         -5     -    16886           1.513,67            1.329,13            1.329,13               21,93              101,02
0075837         -5     -     1628             633,92              556,64              556,64                9,18               42,30
0075840         -5     -    13627           1.572,68            1.380,94            1.380,94               22,79              104,95
0075841         -5     -    13627           2.876,32            2.525,66            2.525,66               41,67              191,95
0075842         -5     -    13627           1.278,46            1.122,60            1.122,60               18,52               85,32
0075843         -5     -     1999           1.324,51            1.163,03            1.163,03               19,19               88,39
0075844         -5     -    18548             757,81              665,42              665,42               10,98               50,57
0075845         -5     -    11482             721,97              633,96              633,96               10,46               48,18
0075846         -5     -    10204           1.243,86            1.092,22            1.092,22               18,02               83,01
0075847         -5     -    10204           1.240,55            1.089,31            1.089,31               17,97               82,79
0075848         -5     -      112             909,14              798,31              798,31               13,17               60,67
0075849         -5     -    14286           1.809,05            1.588,50            1.588,50               26,21              120,72
0075851         -5     -     1498           2.643,59            2.321,30            2.321,30               38,30              176,42
0075852         -5     -    18541           3.701,78            3.250,48            3.250,48               53,63              247,04
0075853         -5     -    14789             938,97              824,50              824,50               13,60               62,66
0075855         -5     -    17570             271,76              238,62              238,62                3,94               18,14
0075863         -5     -    18627           5.049,75            4.434,12            4.434,12               73,17              337,00
0075865         -5     -    17020             983,09              859,98              859,98               14,19               65,36
0075866         -5     -    14219           3.014,79            2.647,25            2.647,25               43,68              201,19
0075867         -5     -    10172           1.115,73              979,70              979,70               16,17               74,46
0075883         -5     -    19051             269,32              236,49              236,49                3,90               17,97
0075887         -5     -    19051             491,03              431,17              431,17                7,11               32,77
0075888         -5     -    19051             947,66              832,12              832,12               13,73               63,24
0075889         -5     -    19051           1.841,65            1.617,12            1.617,12               26,69              122,89
0075890         -5     -    19051             546,76              480,10              480,10                7,92               36,48
0075892         -5     -    19051             529,51              464,96              464,96                7,67               35,34
0075893         -5     -    19051             443,46              389,40              389,40                6,43               29,59
-------------------------------------------------------------------------------------DATASUL - OBRIGAÇÕES - OF0770RP - V:2.00.00.027
FIRMA : Estabelecimento TOTVS - Ñ ALTERAR CONTAS      INSCR. EST. - 255721161           C.N.P.J. - 53113791001790       FOLHA     30


PERÍODO  - 01/05 A 31/05/2011                      APURAÇÃO DE PIS/COFINS NAS SAÍDAS - NORMAL

CÓDIGO                                    VALOR             BASE DE             BASE DE     VALOR PIS/PASEP        VALOR COFINS
FISCAL                                 CONTÁBIL         CÁLCULO PIS      CÁLCULO COFINS

0075894         -5     -    19051             866,66              761,00              761,00               12,56               57,84
0075895         -5     -    19051             409,04              359,17              359,17                5,93               27,30
0075896         -5     -    19051             592,27              520,07              520,07                8,58               39,53
0075898         -5     -     8196           2.650,95            2.327,76            2.327,76               38,41              176,91
0075900         -5     -    11516             558,74              490,62              490,62                8,10               37,29
0075901         -5     -    12455             663,14              582,30              582,30                9,61               44,25
0075902         -5     -    12455             677,32              594,75              594,75                9,81               45,20
0075903         -5     -    12455             395,87              347,61              347,61                5,74               26,42
0075904         -5     -    12455             349,30              306,72              306,72                5,06               23,31
0075905         -5     -    12455           1.061,04              931,68              931,68               15,37               70,81
0075906         -5     -    12455             585,20              513,85              513,85                8,48               39,05
0075907         -5     -    12455           8.950,11            7.858,97            7.858,97              129,67              597,28
0075908         -5     -    16003           6.197,48            5.441,93            5.441,93               89,79              413,59
0075909         -5     -    13898             539,08              473,36              473,36                7,81               35,98
0075910         -5     -     1371           2.396,44            2.104,28            2.104,28               34,72              159,92
0075912         -5     -    10170           1.242,81            1.091,30            1.091,30               18,00               82,94
0075913         -5     -     1299           1.650,66            1.449,42            1.449,42               23,92              110,16
0075915         -5     -     1299             979,06              859,70              859,70               14,19               65,34
0075916         -5     -     2359             887,94              779,69              779,69               12,86               59,26
0075917         -5     -     2359           1.661,03            1.458,52            1.458,52               24,07              110,85
0075918         -5     -     2359           4.188,79            3.678,11            3.678,11               60,69              279,53
0075919         -5     -    13434           3.607,88            3.168,01            3.168,01               52,26              240,77
0075921         -5     -    14901             808,69              710,10              710,10               11,72               53,97
0075922         -5     -    14020           4.150,85            3.644,80            3.644,80               60,15              277,01
0075923         -5     -     3504           4.547,16            3.992,78            3.992,78               65,89              303,45
0075925         -5     -    16344           2.136,69            1.876,20            1.876,20               30,95              142,59
0075926         -5     -     7883             234,19              205,64              205,64                3,39               15,63
0075927         -5     -    14561           2.605,61            2.287,95            2.287,95               37,75              173,89
0075929         -5     -    13898           1.598,46            1.403,59            1.403,59               23,15              106,68
0075931         -5     -    15492           7.526,39            6.608,83            6.608,83              109,05              502,28
611MG                                     260.156,34          228.420,34          228.420,34            3.768,93           17.359,98
VENDA DE PRODUTOS-ST

0075687         -5     -    12729             186,78              162,69              162,69                2,68               12,36
0075694         -5     -    12729           1.723,85            1.501,57            1.501,57               24,78              114,12
0075697         -5     -    12729           4.674,40            4.071,66            4.071,66               67,18              309,44
0075699         -5     -     4641             712,86              620,94              620,94               10,25               47,19
0075704         -5     -    16241           2.474,10            2.155,08            2.155,08               35,56              163,79
0075712         -5     -    12976           6.389,08            5.565,24            5.565,24               91,83              422,95
0075714         -5     -    12976             201,06              175,14              175,14                2,89               13,31
0075715         -5     -    12976             496,04              432,08              432,08                7,13               32,84
0075716         -5     -    12976           1.064,51              927,25              927,25               15,30               70,47
0075868         -5     -     4702             751,68              654,75              654,75               10,80               49,76
0075936         -5     -    12976           1.718,74            1.497,12            1.497,12               24,71              113,78
0075937         -5     -    12976           2.752,59            2.397,66            2.397,66               39,56              182,22
0075938         -5     -     4641          39.743,86           34.619,09           34.619,09              571,22            2.631,03
0075939         -5     -     4641           2.771,88            2.414,46            2.414,46               39,83              183,50
0075940         -5     -    12729           2.585,22            2.251,86            2.251,86               37,15              171,14
0075942         -5     -    18394           2.762,45            2.406,24            2.406,24               39,71              182,87
0075943         -5     -    16002           2.120,08            1.846,70            1.846,70               30,48              140,35
0075944         -5     -    16241          10.323,34            8.992,20            8.992,20              148,37              683,41
0075945         -5     -    18735           2.235,01            1.946,82            1.946,82               32,13              147,96
611RJ                                      85.687,53           74.638,55           74.638,55            1.231,56            5.672,49
VENDA DE PRODUTOS-ST

-------------------------------------------------------------------------------------DATASUL - OBRIGAÇÕES - OF0770RP - V:2.00.00.027
FIRMA : Estabelecimento TOTVS - Ñ ALTERAR CONTAS      INSCR. EST. - 255721161           C.N.P.J. - 53113791001790       FOLHA     31


PERÍODO  - 01/05 A 31/05/2011                      APURAÇÃO DE PIS/COFINS NAS SAÍDAS - NORMAL

CÓDIGO                                    VALOR             BASE DE             BASE DE     VALOR PIS/PASEP        VALOR COFINS
FISCAL                                 CONTÁBIL         CÁLCULO PIS      CÁLCULO COFINS

0075473         -5     -     2475           5.504,82            4.908,36            4.908,36               80,98              373,04
0075474         -5     -     2475           5.226,22            4.659,96            4.659,96               76,89              354,15
0075475         -5     -     2475           4.864,45            4.337,37            4.337,37               71,56              329,64
0075476         -5     -     2475          50.771,68           45.270,45           45.270,45              746,97            3.440,55
0075478         -5     -     2475             267,57              238,58              238,58                3,94               18,13
0075481         -5     -    13340           1.187,95            1.059,24            1.059,24               17,48               80,49
611RS                                      67.822,69           60.473,96           60.473,96              997,82            4.596,00
VENDA DE PRODUTOS-ST

0075516         -5     -    17220             926,89              915,68              915,68               15,11               69,59
0075517         -5     -    13393           3.258,84            3.131,10            3.131,10               51,66              237,96
611SC                                       4.185,73            4.046,78            4.046,78               66,77              307,55
VENDA DE PRODUTOS-ST

6.401      TOTAL                          613.644,55          539.899,37          539.899,37            8.908,27           41.032,35
VENDA DE PRODUTOS-ST

0000111         -1     -        1           1.650,00                0,00                0,00                0,00                0,00
611st                                       1.650,00                0,00                0,00                0,00                0,00
VENDA - ICMS ST

6.403      TOTAL                            1.650,00                0,00                0,00                0,00                0,00
VENDA DE MERCADORIAS-ST

0075514         -5     -    17925           2.510,60                0,00                0,00                0,00                0,00
686131                                      2.510,60                0,00                0,00                0,00                0,00
VENDA DE PRODUTOS  EXPORTACAO

6.501      TOTAL                            2.510,60                0,00                0,00                0,00                0,00
REMESSA  PROD EST FINS EXPORT.

0001502         -1     -        1             135,00                0,00                0,00                0,00                0,00
6912                                          135,00                0,00                0,00                0,00                0,00


6.551      TOTAL                              135,00                0,00                0,00                0,00                0,00
VENDA DE ATIVO IMOBILIZADO

0075684         -5     -    57910             607,06                0,00                0,00                0,00                0,00
0075685         -5     -    54910             607,06                0,00                0,00                0,00                0,00
0075718         -5     -    52338             607,06                0,00                0,00                0,00                0,00
699901                                      1.821,18                0,00                0,00                0,00                0,00


6.908      TOTAL                            1.821,18                0,00                0,00                0,00                0,00
REMESSA POR COMODATO

0075560         -5     -      165             612,72                0,00                0,00                0,00                0,00
0075561         -5     -      165           3.513,16                0,00                0,00                0,00                0,00
0075562         -5     -      165           3.504,94                0,00                0,00                0,00                0,00
69910                                       7.630,82                0,00                0,00                0,00                0,00
BONIFICACAO DE PRODUTOS

0075859         -5     -    17991           1.030,37                0,00                0,00                0,00                0,00

-------------------------------------------------------------------------------------DATASUL - OBRIGAÇÕES - OF0770RP - V:2.00.00.027
FIRMA : Estabelecimento TOTVS - Ñ ALTERAR CONTAS      INSCR. EST. - 255721161           C.N.P.J. - 53113791001790       FOLHA     32


PERÍODO  - 01/05 A 31/05/2011                      APURAÇÃO DE PIS/COFINS NAS SAÍDAS - NORMAL

CÓDIGO                                    VALOR             BASE DE             BASE DE     VALOR PIS/PASEP        VALOR COFINS
FISCAL                                 CONTÁBIL         CÁLCULO PIS      CÁLCULO COFINS

69911                                       1.030,37                0,00                0,00                0,00                0,00
BONIFICACAO DE PRODUTOS

0075502         -5     -    18546           1.486,80                0,00                0,00                0,00                0,00
0075702         -5     -    12733             811,65                0,00                0,00                0,00                0,00
699131                                      2.298,45                0,00                0,00                0,00                0,00
DOACAO DE EXPOSITOR

0075760         -5     -    18835             577,50                0,00                0,00                0,00                0,00
699132                                        577,50                0,00                0,00                0,00                0,00
DOACAO DE EXPOSITOR

0075743         -5     -    14207           4.556,85                0,00                0,00                0,00                0,00
699MS                                       4.556,85                0,00                0,00                0,00                0,00
BONIFICACAO DE PRODUTOS

0075179         -5     -    17895          72.299,28                0,00                0,00                0,00                0,00
0075208         -5     -    17895          13.635,79                0,00                0,00                0,00                0,00
699MT                                      85.935,07                0,00                0,00                0,00                0,00
BONIFICACAO DE PRODUTOS

6.910      TOTAL                          102.029,06                0,00                0,00                0,00                0,00
REMESSA EM BONIFICAÇÃO

0075482         -5     -    74534           4.500,00                0,00                0,00                0,00                0,00
699925                                      4.500,00                0,00                0,00                0,00                0,00
REMESSA CONSERTO

6.915      TOTAL                            4.500,00                0,00                0,00                0,00                0,00
REMESSA P/CONSERTO

0075721         -5     -    74804           4.200,00                0,00                0,00                0,00                0,00
699943                                      4.200,00                0,00                0,00                0,00                0,00
RETORNO DE EMBALAGEM

6.921      TOTAL                            4.200,00                0,00                0,00                0,00                0,00
RETORNO DE EMBALAGEM

0083018         -1     -       13           1.000,00            1.000,00            1.000,00               16,50               76,00
0255579         -2     -       70          39.481,75           39.481,75           39.481,75              651,45            3.000,61
0255580         -2     -       13          24.000,00           24.000,00           24.000,00              396,00            1.824,00
0255581         -2     -       13           3.890,00            3.890,00            3.890,00               64,19              295,64
0255582         -2     -       13           5.410,00            5.410,00            5.410,00               89,27              411,16
6serc                                      73.781,75           73.781,75           73.781,75            1.217,41            5.607,41
Serviço

6.933      TOTAL                           73.781,75           73.781,75           73.781,75            1.217,41            5.607,41
PRESTAÇÃO DE SERVIÇOS

0075899         -5     -    57931             148,31                0,00                0,00                0,00                0,00
0075932         -5     -    57904             104,76                0,00                0,00                0,00                0,00
699117                                        253,07                0,00                0,00                0,00                0,00
MATERIAL UTILIZADO NA ASSIST TECN

0075861         -5     -    57878             469,50                0,00                0,00                0,00                0,00
-------------------------------------------------------------------------------------DATASUL - OBRIGAÇÕES - OF0770RP - V:2.00.00.027
FIRMA : Estabelecimento TOTVS - Ñ ALTERAR CONTAS      INSCR. EST. - 255721161           C.N.P.J. - 53113791001790       FOLHA     33


PERÍODO  - 01/05 A 31/05/2011                      APURAÇÃO DE PIS/COFINS NAS SAÍDAS - NORMAL

CÓDIGO                                    VALOR             BASE DE             BASE DE     VALOR PIS/PASEP        VALOR COFINS
FISCAL                                 CONTÁBIL         CÁLCULO PIS      CÁLCULO COFINS

0075862         -5     -    57878              80,00                0,00                0,00                0,00                0,00
0075941         -5     -    57878              54,00                0,00                0,00                0,00                0,00
699171                                        603,50                0,00                0,00                0,00                0,00
REMESSA MATL PROPAGANDA PUBLICIDADE

6.949      TOTAL                              856,57                0,00                0,00                0,00                0,00
OUTRAS SAIDAS

6.000         TOTAL                     1.517.430,30        1.226.336,72        1.226.336,72           20.086,05           92.517,60


123456789       -1     -        1           1.800,00                0,00                0,00                0,00                0,00
7111                                        1.800,00                0,00                0,00                0,00                0,00
VENDAS EXTERIOR

4052011         -5     -       14           1.100,00                0,00                0,00                0,00                0,00
5052011         -5     -       14           1.000,00                0,00                0,00                0,00                0,00
6052011         -5     -       14           1.000,00                0,00                0,00                0,00                0,00
0000907         -1     -       14             300,00                0,00                0,00                0,00                0,00
711a                                        3.400,00                0,00                0,00                0,00                0,00


7.101      TOTAL                            5.200,00                0,00                0,00                0,00                0,00
VENDA DE PRODUTOS

7.000         TOTAL                         5.200,00                0,00                0,00                0,00                0,00


Total Saídas                            3.493.007,00        2.746.398,32        2.746.398,32           45.167,25          208.042,18


                                                                             RESUMO FINAL            

                                                                                         PIS             COFINS    
                                                   Total das Entradas...:          43.633,74         200.978,51
                                                   Total das Saídas.....:          45.167,25         208.042,18
                                                   Saldo Credor.........:               0,00               0,00
                                                   Saldo Devedor........:           1.533,51           7.063,67

















-------------------------------------------------------------------------------------DATASUL - OBRIGAÇÕES - OF0770RP - V:2.00.00.027
FIRMA : Estabelecimento TOTVS - Ñ ALTERAR CONTAS      INSCR. EST. - 255721161           C.N.P.J. - 53113791001790       FOLHA     34
